kernel,server_type,model,input_tokens,output_tokens,total_tokens
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6049,4163,10212
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6617,6872,13489
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,1529,9177,10706
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6830,2639,9469
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6751,1238,7989
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6783,5247,12030
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6791,5454,12245
102_ScaledDotProductAttention.py,kimi,kimi-k3,1234,10942,12176
102_ScaledDotProductAttention.py,kimi,kimi-k3,5908,2113,8021
102_ScaledDotProductAttention.py,kimi,kimi-k3,5830,3764,9594
102_ScaledDotProductAttention.py,kimi,kimi-k3,5563,335,5898
102_ScaledDotProductAttention.py,kimi,kimi-k3,5906,5855,11761
102_ScaledDotProductAttention.py,kimi,kimi-k3,6220,6561,12781
102_ScaledDotProductAttention.py,kimi,kimi-k3,6065,3277,9342
102_ScaledDotProductAttention.py,kimi,kimi-k3,6005,1866,7871
102_ScaledDotProductAttention.py,kimi,kimi-k3,6202,3184,9386
102_ScaledDotProductAttention.py,kimi,kimi-k3,5796,8640,14436
102_ScaledDotProductAttention.py,kimi,kimi-k3,5635,2503,8138
102_ScaledDotProductAttention.py,kimi,kimi-k3,5609,4396,10005
102_ScaledDotProductAttention.py,kimi,kimi-k3,4005,599,4604
102_ScaledDotProductAttention.py,kimi,kimi-k3,5656,25633,31289
102_ScaledDotProductAttention.py,kimi,kimi-k3,5962,7636,13598
102_ScaledDotProductAttention.py,kimi,kimi-k3,4713,3212,7925
102_ScaledDotProductAttention.py,kimi,kimi-k3,6511,12532,19043
102_ScaledDotProductAttention.py,kimi,kimi-k3,6511,4558,11069
102_ScaledDotProductAttention.py,kimi,kimi-k3,6467,20122,26589
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,1179,7940,9119
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5936,4815,10751
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5959,1367,7326
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5938,4760,10698
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5766,2203,7969
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,4249,297,4546
