kernel,server_type,model,input_tokens,output_tokens,total_tokens
88_MinGPTNewGelu.py,anthropic,claude-sonnet-5,7648,1222,8870
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,10035,4889,14924
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8256,2197,10453
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8767,1025,9792
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8767,8331,17098
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,9339,8032,17371
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,9492,5308,14800
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8630,3562,12192
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8631,6710,15341
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8659,2544,11203
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8691,1832,10523
99_TripletMarginLoss.py,anthropic,claude-sonnet-5,8675,7393,16068
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10072,16175,26247
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,9381,7836,17217
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10084,1730,11814
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10084,2788,12872
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10884,7187,18071
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,8899,15292,24191
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,15639,3611,19250
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12420,595,13015
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10815,14398,25213
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,16180,2870,19050
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,13649,307,13956
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,11188,18885,30073
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12081,7408,19489
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12674,3191,15865
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,13215,4609,17824
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10785,422,11207
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,17188,5779,22967
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,15535,1624,17159
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12497,19663,32160
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12841,25318,38159
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,13616,14987,28603
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,9938,10406,20344
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,12598,10790,23388
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,10126,79,10205
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,10256,16208,26464
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,10353,4075,14428
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,10353,7710,18063
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,11230,13211,24441
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,9128,12784,21912
103_Conv2D_SquareKernel11.py,anthropic,claude-sonnet-5,10422,6255,16677
